"Гомельская","Светлагорскі","<раён>","г.","Светлаго́рск","м.","-ка, -кам, -ку","Svietlahorsk","Светлогорск"
"Гомельская","Светлагорскі","Асташкавіцкі","в.","Асі́наўка","ж.","-кі, -кай і -каю, -ўцы","Asinaŭka","Осиновка"
"Гомельская","Светлагорскі","Асташкавіцкі","в.","Аста́нкавічы","мн.","-віч і -вічаў, -чамі, -чах","Astankavičy","Останковичи"
"Гомельская","Светлагорскі","Асташкавіцкі","в.","Аста́шкавічы","мн.","-віч і -вічаў, -чамі, -чах","Astaškavičy","Осташковичи"
"Гомельская","Светлагорскі","Асташкавіцкі","в.","Высо́кі Баро́к","м.","-кага Барка́, -кім -ко́м, -кім -ку́","Vysoki Barok","Высокий Борок"
"Гомельская","Светлагорскі","Асташкавіцкі","в.","Ка́рпавічы","мн.","-віч і -вічаў, -чамі, -чах","Karpavičy","Карповичи"
"Гомельская","Светлагорскі","Асташкавіцкі","в.","Сла́вань","ж.","-ні, -нню, -ні","Slavań","Славань"
"Гомельская","Светлагорскі","Баравікоўскі","в.","Алякса́ндраўка","ж.","-кі, -кай і -каю, -ўцы","Aliaksandraŭka","Александровка"
"Гомельская","Светлагорскі","Баравікоўскі","в.","Баравікі́","мн.","-ко́ў, -ка́мі, -ка́х","Baraviki","Боровики"
"Гомельская","Светлагорскі","Баравікоўскі","в.","Зато́н","м.","-на, -нам, -не","Zaton","Затон"
"Гомельская","Светлагорскі","Баравікоўскі","в.","Пажы́хар","м.","-ра, -рам, -ры","Pažychar","Пожихар"
"Гомельская","Светлагорскі","Баравікоўскі","в.","Пры́старань","ж.","-ні, -нню, -ні","Prystarań","Присторонь"
"Гомельская","Светлагорскі","Баравікоўскі","в.","Самара́ж","м.","-жа, -жам, -жы","Samaraž","Самораж"
"Гомельская","Светлагорскі","Баравікоўскі","в.","Се́лішчы","мн.","-лішч і -лішчаў, -чамі, -чах","Sieliščy","Селищи"
"Гомельская","Светлагорскі","Баравікоўскі","в.","Ху́тар","м.","-ра, -рам, -ры","Chutar","Хутор"
"Гомельская","Светлагорскі","Баравікоўскі","в.","Чка́лава","н.","-ва, -вам, -ве","Čkalava","Чкалово"
"Гомельская","Светлагорскі","Баравікоўскі","в.","Шупе́йкі","мн.","-пе́ек і -пе́йкаў, -камі, -ках","Šupiejki","Шупейки"
"Гомельская","Светлагорскі","Баравікоўскі","в.","Які́мава Слабада́","ж.","-вай -ды́, -вай -до́й і -ваю -до́ю, -вай -дзе́","Jakimava Slabada","Якимова Слобода"
"Гомельская","Светлагорскі","Баравікоўскі","в.","Яла́ны","мн.","Яла́н і Яла́наў, -намі, -нах","Jalany","Еланы"
"Гомельская","Светлагорскі","Давыдаўскі","в.","Вялі́кая Людзві́наўка","ж.","-кай -кі, -кай -кай і -каю -каю, -кай -ўцы","Vialikaja Liudzvinaŭka","Великая Людвиновка"
"Гомельская","Светлагорскі","Давыдаўскі","в.","Го́ркі","мн.","Го́рак і Го́ркаў, -камі, -ках","Horki","Горки"
"Гомельская","Светлагорскі","Давыдаўскі","в.","Давы́даўка","ж.","-кі, -кай і -каю, -ўцы","Davydaŭka","Давыдовка"
"Гомельская","Светлагорскі","Давыдаўскі","в.","Заго́р’е","н.","-р’я, -р’ем, -р’і","Zahorje","Загорье"
"Гомельская","Светлагорскі","Давыдаўскі","в.","За́лле","н.","-лля, -ллем, -ллі","Zallie","Залье"
"Гомельская","Светлагорскі","Давыдаўскі","в.","Карані́","мн.","-нёў, -ня́мі, -ня́х","Karani","Корени"
"Гомельская","Светлагорскі","Давыдаўскі","в.","Мала́я Людзві́наўка","ж.","-ло́й -кі, -ло́й -кай і -ло́ю -каю, -ло́й -ўцы","Malaja Liudzvinaŭka","Малая Людвиновка"
"Гомельская","Светлагорскі","Давыдаўскі","в.","Мармаві́чы","мн.","-ві́ч і -ві́чаў, -чамі, -чах","Marmavičy","Мармовичи"
"Гомельская","Светлагорскі","Давыдаўскі","в.","Марты́навічы","мн.","-віч і -вічаў, -чамі, -чах","Martynavičy","Мартыновичи"
"Гомельская","Светлагорскі","Давыдаўскі","в.","Прасве́т","м.","-та, -там, -све́це","Prasviet","Просвет"
"Гомельская","Светлагорскі","Давыдаўскі","в.","У́знаж","ж.","-жы, -жжу, -жы","Uznaž","Узнаж"
"Гомельская","Светлагорскі","Казлоўскі","в.","Высо́кі Полк","м.","-кага Палкам, -кім -ко́м, -кім -ку́","Vysoki Polk","Высокий Полк"
"Гомельская","Светлагорскі","Казлоўскі","в.","Вярхле́ссе","н.","-сся, -ссем, -ссі","Viarchliessie","Верхлесье"
"Гомельская","Светлагорскі","Казлоўскі","в.","Е́льнічкі","мн.","-чак і -чкаў, -камі, -ках","Jeĺnički","Ельнички"
"Гомельская","Светлагорскі","Казлоўскі","в.","Казло́ўка","ж.","-кі, -кай і -каю, -ўцы","Kazloŭka","Козловка"
"Гомельская","Светлагорскі","Казлоўскі","в.","Кастры́чнік","м.","-ка, -кам, -ку","Kastryčnik","Костричник"
"Гомельская","Светлагорскі","Казлоўскі","в.","Кнышэ́вічы","мн.","-віч і -вічаў, -чамі, -чах","Knyševičy","Кнышевичи"
"Гомельская","Светлагорскі","Казлоўскі","в.","Лі́пнікі","мн.","-каў, -камі, -ках","Lipniki","Липники"
"Гомельская","Светлагорскі","Казлоўскі","в.","Майсе́еўка","ж.","-кі, -кай і -каю, -ўцы","Majsiejeŭka","Мойсеевка"
"Гомельская","Светлагорскі","Казлоўскі","в.","Паго́нцы","мн.","-цаў, -цамі, -цах","Pahoncy","Погонцы"
"Гомельская","Светлагорскі","Казлоўскі","в.","Прудо́к","м.","Прудка́, -ко́м, -ку́","Prudok","Прудок"
"Гомельская","Светлагорскі","Казлоўскі","в.","Пясча́ная Ру́дня","ж.","-най -ні, -най -няй і -наю -няю, -най -ні","Piasčanaja Rudnia","Песчаная Рудня"
"Гомельская","Светлагорскі","Казлоўскі","в.","Се́лішчы","мн.","Се́лішч і Се́лішчаў, -чамі -чах","Sieliščy","Селищи"
"Гомельская","Светлагорскі","Казлоўскі","в.","Ска́лка","ж.","-лкі, -кай і -каю, -лцы","Skalka","Скалка"
"Гомельская","Светлагорскі","Казлоўскі","в.","Судаві́ца","ж.","-цы, -цай і -цаю, -цы","Sudavica","Судовица"
"Гомельская","Светлагорскі","Краснаўскі","в.","Васілёўка","ж.","-кі, -кай і -каю, -ўцы","Vasiliоŭka","Василёвка"
"Гомельская","Светлагорскі","Краснаўскі","в.","Даніло́ўка","ж.","-кі, -кай і -каю, -ўцы","Daniloŭka","Даниловка"
"Гомельская","Светлагорскі","Краснаўскі","в.","Дра́жня","ж.","-ні, -няй і -няю, -ні","Dražnia","Дражня"
"Гомельская","Светлагорскі","Краснаўскі","в.","За́балацце","н.","-цця, -ццем, -цці","Zabalaccie","Заболотье"
"Гомельская","Светлагорскі","Краснаўскі","в.","Заві́чча","н.","-чча, -ччам, -ччы","Zavičča","Завичье"
"Гомельская","Светлагорскі","Краснаўскі","в.","Каралёва Слабада́ 1","ж.","-вай -ды́, -вай -до́й і -ваю -до́ю, -вай -дзе́","Karaliova Slabada 1","Королёва Слобода 1"
"Гомельская","Светлагорскі","Краснаўскі","в.","Каралёва Слабада́ 2","ж.","-вай -дым, -вай -до́й і -ваю -до́ю, -вай -дзе́","Karaliova Slabada 2","Королёва Слобода 2"
"Гомельская","Светлагорскі","Краснаўскі","в.","Ко́ўчыцы 1","мн.","-чы́ц і -чы́цаў, -цамі, -цах","Koŭčycy 1","Ковчицы 1"
"Гомельская","Светлагорскі","Краснаўскі","в.","Ко́ўчыцы 2","мн.","-чы́ц і -чы́цаў, -цамі, -цах","Koŭčycy 2","Ковчицы 2"
"Гомельская","Светлагорскі","Краснаўскі","в.","Кра́снаўка","ж.","-кі, -кай і -каю, -ўцы","Krasnaŭka","Красновка"
"Гомельская","Светлагорскі","Краснаўскі","в.","Крукі́","мн.","-ко́ў, -ка́мі, -ка́х","Kruki","Крюки"
"Гомельская","Светлагорскі","Краснаўскі","в.","Малімо́ны","мн.","-наў, -намі, -нах","Malimony","Малимоны"
"Гомельская","Светлагорскі","Краснаўскі","в.","Міха́йлаўка","ж.","-кі, -кай і -каю, -ўцы","Michajlaŭka","Михайловка"
"Гомельская","Светлагорскі","Краснаўскі","в.","Но́вая Бе́ліца","ж.","-вай -цы, -вай -цай і -ваю -цаю, -вай -цы","Novaja Bielica","Новая Белица"
"Гомельская","Светлагорскі","Краснаўскі","в.","Ту́мараўка","ж.","-кі, -кай і -каю, -ўцы","Tumaraŭka","Тумаровка"
"Гомельская","Светлагорскі","Краснаўскі","в.","Я́звінцы","мн.","-цаў, -цамі, -цах","Jazvincy","Язвинцы"
"Гомельская","Светлагорскі","Мікалаеўскі","в.","Бе́рлаж","м.","-жа, -жам, -жы","Bierlaž","Берлож"
"Гомельская","Светлагорскі","Мікалаеўскі","в.","Вяжны́","мн.","-но́ў, -на́мі, -на́х","Viažny","Вяжны"
"Гомельская","Светлагорскі","Мікалаеўскі","в.","Гамза́","ж.","-зы́, -зо́й і -зо́ю, -зе́","Hamza","Гамза"
"Гомельская","Светлагорскі","Мікалаеўскі","в.","Ля́дцы","мн.","-цаў, -цамі, -цах","Liadcy","Лядцы"
"Гомельская","Светлагорскі","Мікалаеўскі","в.","Мікала́еўка","ж.","-кі, -кай і -каю, -ўцы","Mikalajeŭka","Миколаевка"
"Гомельская","Светлагорскі","Мікалаеўскі","в.","Міха́йлаўка","ж.","-кі, -кай і -каю, -ўцы","Michajlaŭka","Михайловка"
"Гомельская","Светлагорскі","Мікалаеўскі","в.","Пятро́вічы","мн.","-віч і -вічаў, -чамі, -чах","Piatrovičy","Петровичи"
"Гомельская","Светлагорскі","Мікалаеўскі","в.","Рако́вічы","мн.","-віч і -вічаў, -чамі, -чах","Rakovičy","Раковичи"
"Гомельская","Светлагорскі","Мікалаеўскі","в.","Сяке́рычы","мн.","-рыч і -рычаў, -чамі, -чах","Siakieryčy","Секеричи"
"Гомельская","Светлагорскі","Мікалаеўскі","в.","Чэ́рнін","м.","-на, -нам, -не","Černin","Чернин"
"Гомельская","Светлагорскі","Палескі","в.","Ві́ша","ж.","-шы, -шай і -шаю, -шы","Viša","Виша"
"Гомельская","Светлагорскі","Палескі","в.","Вялі́кі Бор","м.","-кага Бо́ра, -кім -рам, -кім Бары́","Vialiki Bor","Великий Бор"
"Гомельская","Светлагорскі","Палескі","в.","Дубро́ва","ж.","-вы, -вай і -ваю, -ве","Dubrova","Дуброва"
"Гомельская","Светлагорскі","Палескі","в.","Зарэ́чча","н.","-чча, -ччам, -ччы","Zarečča","Заречье"
"Гомельская","Светлагорскі","Палескі","в.","Марты́наўка","ж.","-кі, -кай і -каю, -ўцы","Martynaŭka","Мартыновка"
"Гомельская","Светлагорскі","Палескі","в.","Ме́хаўшчына","ж.","-ны, -най і -наю, -не","Miechaŭščyna","Меховщина"
"Гомельская","Светлагорскі","Палескі","в.","Мы́слаў Рог","м.","-вага Ро́га, -вым Ро́гам, -вым Ро́зе","Myslaŭ Roh","Мыслов Рог"
"Гомельская","Светлагорскі","Палескі","в.","Пале́ссе","н.","-сся, -ссем, -ссі","Paliessie","Полесье"
"Гомельская","Светлагорскі","Палескі","в.","Прыты́ка","ж.","-кі, -кай і -каю, -ты́цы","Prytyka","Притыка"
"Гомельская","Светлагорскі","Палескі","в.","Ую́нішчы","мн.","-нішч і -нішчаў, -шчамі, -шчах","Ujuniščy","Уюнищи"
"Гомельская","Светлагорскі","Палескі","в.","Церабу́ліны","мн.","-наў, -намі, -нах","Cierabuliny","Теребулины"
"Гомельская","Светлагорскі","Палескі","в.","Я́звін","м.","-на, -нам, -не","Jazvin","Язвин"
"Гомельская","Светлагорскі","Печышчанскі","в.","Асо́пнае","н.","-нага, -ным","Asopnaje","Осопное"
"Гомельская","Светлагорскі","Печышчанскі","п.","Жардзя́нскі","м.","-кага, -кім","Žardzianski","Жердянский"
"Гомельская","Светлагорскі","Печышчанскі","в.","Жэрдзь","ж.","-дзі, -ддзю, -дзі","Žerdz'","Жердь"
"Гомельская","Светлагорскі","Печышчанскі","в.","Ме́дзведаў","м.","-ва, -вам, -ве","Miedzviedaŭ","Медведов"
"Гомельская","Светлагорскі","Печышчанскі","в.","Пе́чышчы","мн.","-чышч і -чышчаў, -чамі, -чах","Piečyščy","Печищи"
"Гомельская","Светлагорскі","Печышчанскі","в.","Стракаві́чы","мн.","-ві́ч і -ві́чаў, -чамі, -чах","Strakavičy","Страковичи"
"Гомельская","Светлагорскі","Чыркавіцкі","в.","Ала́","ж.","Алы, Ало́й і Ало́ю, Але́","Ala","Ола"
"Гомельская","Светлагорскі","Чыркавіцкі","в.","Астро́ўчыцы","мн.","-чыц і -чыцаў, -цамі, -цах","Astroŭčycy","Островчицы"
"Гомельская","Светлагорскі","Чыркавіцкі","в.","Дзе́днае","н.","-нага, -ным","Dziednaje","Дедное"
"Гомельская","Светлагорскі","Чыркавіцкі","в.","Зду́дзічы","мн.","-дзіч і -дзічаў, -чамі, -чах","Zdudzičy","Здудичи"
"Гомельская","Светлагорскі","Чыркавіцкі","в.","Іскра́","ж.","-ры́, -ро́й і -ро́ю, -ры́","Iskra","Искра"
"Гомельская","Светлагорскі","Чыркавіцкі","в.","Мо́льча","ж.","-чы, -чай і -чаю, -чы","Moĺča","Мольча"
"Гомельская","Светлагорскі","Чыркавіцкі","п.","Мо́льча","ж.","-чы, -чай і -чаю, -чы","Moĺča","Мольча"
"Гомельская","Светлагорскі","Чыркавіцкі","п.","Мядко́ў","м.","-ва, -вам, -ве","Miadkoŭ","Медков"
"Гомельская","Светлагорскі","Чыркавіцкі","в.","Ра́кшын","м.","-на, -нам, -не","Rakšyn","Ракшин"
"Гомельская","Светлагорскі","Чыркавіцкі","в.","Расава́","ж.","-вы́, -во́й і -во́ю, -ве́","Rasava","Расова"
"Гомельская","Светлагорскі","Чыркавіцкі","в.","Ру́дня","ж.","-ні, -няй і -няю, -ні","Rudnia","Рудня"
"Гомельская","Светлагорскі","Чыркавіцкі","в.","Сасно́ўка","ж.","-кі, -кай і -каю, -ўцы","Sasnoŭka","Сосновка"
"Гомельская","Светлагорскі","Чыркавіцкі","в.","Сту́жкі","мн.","Сту́жак і -жкаў, -камі, -ках","Stužki","Стужки"
"Гомельская","Светлагорскі","Чыркавіцкі","в.","Чы́ркавічы","мн.","-віч і -вічаў, -чамі, -чах","Čyrkavičy","Чирковичи"
"Гомельская","Хойніцкі","<раён>","г.","Хо́йнікі","мн.","-нік і -нікаў, -камі, -ках","Chojniki","Хойники"
"Гомельская","Хойніцкі","Хойніцкаму раённаму Савету дэпутатаў і выканаўчаму камітэту","в.","Аме́лькаўшчына","ж.","-ны, -най і -наю, -не","Amieĺkaŭščyna","Амельковщина"
"Гомельская","Хойніцкі","Хойніцкаму раённаму Савету дэпутатаў і выканаўчаму камітэту","в.","Будаўні́к","м.","-ка́, -ко́м, -ку́","Budaŭnik","Будовник"
"Гомельская","Хойніцкі","Хойніцкаму раённаму Савету дэпутатаў і выканаўчаму камітэту","в.","Дубро́віца","ж.","-цы, -цай і -цаю, -цы","Dubrovica","Дубровица"
"Гомельская","Хойніцкі","Хойніцкаму раённаму Савету дэпутатаў і выканаўчаму камітэту","в.","Езапо́ў","м.","-ва, -вам, -ве","Jezapoŭ","Езапов"
"Гомельская","Хойніцкі","Хойніцкаму раённаму Савету дэпутатаў і выканаўчаму камітэту","в.","Ма́лішаў","м.","-ва, -вам, -ве","Mališaŭ","Малишев"
"Гомельская","Хойніцкі","Хойніцкаму раённаму Савету дэпутатаў і выканаўчаму камітэту","п.","Пальмі́ра","ж.","-ры, -рай і -раю, -ры","Paĺmira","Пальмира"
"Гомельская","Хойніцкі","Хойніцкаму раённаму Савету дэпутатаў і выканаўчаму камітэту","в.","Ра́шаў","м.","Ра́шава, -вам, -ве","Rašaŭ","Рашев"
"Гомельская","Хойніцкі","Алексіцкі","в.","Але́ксічы","мн.","-січ і -січаў, -чамі, -чах","Alieksičy","Алексичи"
"Гомельская","Хойніцкі","Алексіцкі","в.","Глі́нішча","н.","-ча, -чам, -чы","Hlinišča","Глинище"
"Гомельская","Хойніцкі","Алексіцкі","в.","Грачы́хіна","н.","-на, -нам, -не","Hračychina","Гречихино"
"Гомельская","Хойніцкі","Алексіцкі","в.","Дубро́ва","ж.","-вы, -вай і -ваю, -ве","Dubrova","Дуброва"
"Гомельская","Хойніцкі","Алексіцкі","п.","Засце́нак","м.","Засце́нка, -кам, -ку","Zascienak","Застенок"
"Гомельская","Хойніцкі","Алексіцкі","в.","Каранёўка","ж.","-кі, -кай і -каю, -ўцы","Karanioŭka","Коренёвка"
"Гомельская","Хойніцкі","Алексіцкі","в.","Мо́клішча","н.","-шча, -шчам, -шчы","Mоklišča","Моклище"
"Гомельская","Хойніцкі","Алексіцкі","п.","Нарыма́наў","м.","-нава, -вам, -ве","Narymanaŭ","Нариманов"
"Гомельская","Хойніцкі","Алексіцкі","п.","Рабе́ц","м.","Рабца́, -цо́м, -цы́","Rabiec","Рабец"
"Гомельская","Хойніцкі","Алексіцкі","в.","Слабажа́нка","ж.","-кі, -кай і -каю, -нцы","Slabažanka","Слобожанка"
"Гомельская","Хойніцкі","Алексіцкі","в.","Туне́ўшчына","ж.","-ны, -най і -наю, -не","Tunieŭščyna","Туневщина"
"Гомельская","Хойніцкі","Алексіцкі","в.","Хво́йнае","н.","-нага, -ным","Chvojnaje","Хвойное"
"Гомельская","Хойніцкі","Барысаўшчынскі","в.","Бары́саўшчына","ж.","-ны, -най і -наю, -не","Barysaŭščyna","Борисовщина"
"Гомельская","Хойніцкі","Барысаўшчынскі","в.","Віць","ж.","Ві́ці, Ві́ццю, Ві́ці","Vić","Вить"
"Гомельская","Хойніцкі","Велікаборскі","в.","Бераснёўка","ж.","-кі, -кай і -каю, -ўцы","Bierasnioŭka","Береснёвка"
"Гомельская","Хойніцкі","Велікаборскі","в.","Во́саў","м.","-ва, -вам, -ве","Vosaŭ","Осов"
"Гомельская","Хойніцкі","Велікаборскі","в.","Вялі́кі Бор","м.","-кага Бо́ра, -кім Бо́рам, -кім Бары́","Vialiki Bor","Великий Бор"
"Гомельская","Хойніцкі","Велікаборскі","в.","Ізбы́нь","ж.","-ні, -нню, -ні","Izbyń","Избынь"
"Гомельская","Хойніцкі","Велікаборскі","в.","Партыза́нская","ж.","-кай, -кай і -каю, -кай","Partyzanskaja","Партизанская"
"Гомельская","Хойніцкі","Велікаборскі","в.","Ру́дзенька","ж.","-кі, -кай і -каю, -ньцы","Rudzieńka","Руденька"
"Гомельская","Хойніцкі","Велікаборскі","в.","Старч","м.","Ста́рча, -рчам, -рчы","Starč","Старч"
"Гомельская","Хойніцкі","Велікаборскі","п.","Хво́йная Паля́на","ж.","-най -ны, -най -най і -наю -наю, -най -не","Chvojnaja Paliana","Хвойная Поляна"
"Гомельская","Хойніцкі","Дварышчанскі","в.","Бу́да","ж.","-ды, -дай і -даю, -дзе","Buda","Буда"
"Гомельская","Хойніцкі","Дварышчанскі","в.","Дво́рышча","н.","-ча, -чам, -чы","Dvoryšča","Дворище"
"Гомельская","Хойніцкі","Дварышчанскі","в.","Кажу́шкі","мн.","-шак і -шкаў, -камі, -ках","Kažuški","Кожушки"
"Гомельская","Хойніцкі","Дварышчанскі","в.","Ламачы́","мн.","-чо́ў, -ча́мі, -ча́х","Lamačy","Ломачи"
"Гомельская","Хойніцкі","Дварышчанскі","в.","Ло́мыш","м.","-ша, -шам, -шы","Lomyš","Ломыш"
"Гомельская","Хойніцкі","Дварышчанскі","в.","Людзві́н","м.","-на́, -но́м, -не́","Liudzvin","Людвин"
"Гомельская","Хойніцкі","Дварышчанскі","в.","Наваку́хнаўшчына","ж.","-ны, -най і -наю, -не","Navakuchnaŭščyna","Новокухновщина"
"Гомельская","Хойніцкі","Дварышчанскі","в.","Навасёлкі","мн.","-лак і -лкаў, -лкамі, -лках","Navasiolki","Новосёлки"
"Гомельская","Хойніцкі","Дварышчанскі","в.","Піку́ліха","ж.","-хі, -хай і -хаю, -лісе","Pikulicha","Пикулиха"
"Гомельская","Хойніцкі","Дварышчанскі","в.","Ру́днае","н.","-нага, -ным","Rudnaje","Рудное"
"Гомельская","Хойніцкі","Дварышчанскі","в.","Слабада́","ж.","-ды́, -до́й і -до́ю, -дзе́","Slabada","Слобода"
"Гомельская","Хойніцкі","Дварышчанскі","в.","Судко́ва","н.","-ва, -вам, -ве","Sudkova","Судково"
"Гомельская","Хойніцкі","Дварышчанскі","в.","Ту́льгавічы","мн.","-віч і -вічаў, -чамі, -чах","Tuĺhavičy","Тульговичи"
"Гомельская","Хойніцкі","Дварышчанскі","в.","Хра́пкава","н.","-ва, -вам, -ве","Chrapkava","Храпково"
"Гомельская","Хойніцкі","Казялужскі","в.","Зага́лле","н.","-лля, -ллем, -ллі","Zahallie","Загалье"
"Гомельская","Хойніцкі","Казялужскі","в.","Зага́льская Слабада́","ж.","-кай -ды́, -кай -до́й і -каю -до́ю, -кай -дзе́","Zahaĺskaja Slabada","Загальская Слобода"
"Гомельская","Хойніцкі","Казялужскі","в.","Казялу́жжа","н.","-жжа, -жжам, -жжы","Kazialužža","Козелужье"
"Гомельская","Хойніцкі","Казялужскі","в.","Клівы́","мн.","-во́ў, -ва́мі, -ва́х","Klivy","Кливы"
"Гомельская","Хойніцкі","Казялужскі","в.","Кураво́е","н.","-во́га, -вы́м","Kuravoje","Куровое"
"Гомельская","Хойніцкі","Казялужскі","в.","Не́бытаў","м.","-ва, -вам, -ве","Niebytaŭ","Небытов"
"Гомельская","Хойніцкі","Казялужскі","в.","Пата́шня","ж.","-ні, -няй і -няю, -ні","Patašnia","Поташня"
"Гомельская","Хойніцкі","Паселіцкі","в.","Берасце́чка","н.","-ка, -кам, -ку","Bierasciečka","Берестечко"
"Гомельская","Хойніцкі","Паселіцкі","в.","Веляці́н","м.","Велеціна́, -но́м, -не́","Vieliacin","Велетин"
"Гомельская","Хойніцкі","Паселіцкі","в.","Гаро́шкаў","м.","-ва, -вам, -ве","Haroškaŭ","Горошков"
"Гомельская","Хойніцкі","Паселіцкі","в.","Звяня́цкае","н.","-кага, -кім","Zvianiackaje","Звенятское"
"Гомельская","Хойніцкі","Паселіцкі","п.","Карпі́лаўка","ж.","-кі, -кай і -каю, -ўцы","Karpilaŭka","Карпиловка"
"Гомельская","Хойніцкі","Паселіцкі","в.","Карчо́вае","н.","-вага, -вым","Karčovaje","Корчёвое"
"Гомельская","Хойніцкі","Паселіцкі","п.","Кастры́чнік","м.","-ка, -кам, -ку","Kastryčnik","Костричник"
"Гомельская","Хойніцкі","Паселіцкі","в.","Лісцві́н","м.","-на́, -но́м, -не́","Lisсvin","Листвин"
"Гомельская","Хойніцкі","Паселіцкі","в.","Мархле́ўск","м.","-ка, -кам, -ку","Marchlieŭsk","Мархлевск"
"Гомельская","Хойніцкі","Паселіцкі","в.","Пасе́лічы","мн.","-ліч і -лічаў, -чамі, -чах","Pasieličy","Поселичи"
"Гомельская","Хойніцкі","Паселіцкі","в.","Пудако́ў","м.","-ва, -вам, -ве","Pudakoŭ","Пудаков"
"Гомельская","Хойніцкі","Паселіцкі","в.","Пятра́ш","м.","Петраша́, -шо́м, -шы́","Piatraš","Петраш"
"Гомельская","Хойніцкі","Паселіцкі","п.","Чырво́ная Зара́","ж.","-най -ры́, -най -ро́й і -наю -ро́ю, -най -ры́","Čyrvonaja Zara","Чирвоная Заря"
"Гомельская","Хойніцкі","Паселіцкі","п.","Чырво́ны Ара́ты","м.","-нага -тага, -ным -тым","Čyrvony Araty","Чирвонный Аратый"
"Гомельская","Хойніцкі","Стралічаўскі","в.","Араві́чы","мн.","-віч і -вічаў, -чамі, -чах","Aravičy","Аровичи"
"Гомельская","Хойніцкі","Стралічаўскі","в.","Ба́бчын","м.","-на, -нам, -не","Babčyn","Бабчин"
"Гомельская","Хойніцкі","Стралічаўскі","в.","Баршчо́ўка","ж.","-кі, -кай і -каю, -ўцы","Barščoŭka","Борщёвка"
"Гомельская","Хойніцкі","Стралічаўскі","в.","Вараце́ц","м.","Варатца́, -тцо́м, -тцы́","Varaciec","Воротец"
"Гомельская","Хойніцкі","Стралічаўскі","в.","Высо́кае","н.","-кага, -кім","Vysokaje","Высокое"
"Гомельская","Хойніцкі","Стралічаўскі","в.","Гне́здзінка","ж.","-кі, -кай і -каю, -нцы","Hniezdzinka","Гнездинка"
"Гомельская","Хойніцкі","Стралічаўскі","в.","Града́","ж.","-ды́, -до́й і -до́ю, -дзе́","Hrada","Гряда"
"Гомельская","Хойніцкі","Стралічаўскі","в.","Губарэ́вічы","мн.","-віч і -вічаў, -чамі, -чах","Hubareviиy","Губоревичи"
"Гомельская","Хойніцкі","Стралічаўскі","в.","Дро́нькі","мн.","Дро́нек, -нькамі, -ньках","Dronґki","Дроньки"
"Гомельская","Хойніцкі","Стралічаўскі","в.","Іва́наўка","ж.","-кі, -кай і -каю, -ўцы","Ivanaŭka","Ивановка"
"Гомельская","Хойніцкі","Стралічаўскі","в.","Краснасе́лле","н.","-лля, -ллем, -ллі","Krasnasiellie","Красноселье"
"Гомельская","Хойніцкі","Стралічаўскі","в.","Лясо́к","м.","Ляска́, -ко́м, -ку́","Liasok","Лесок"
"Гомельская","Хойніцкі","Стралічаўскі","в.","Мало́чкі","м","-чак і -чкаў, -камі, -ках","Maločki","Молочки"
"Гомельская","Хойніцкі","Стралічаўскі","в.","Масаны́","мн.","-но́ў, -на́мі, -на́х","Masany","Масаны"
"Гомельская","Хойніцкі","Стралічаўскі","в.","Мо́кіш","м.","-ша, -шам, -шы","Mokiš","Мокиш"
"Гомельская","Хойніцкі","Стралічаўскі","в.","Паго́ннае","н.","-ннага, -нным","Pahonnaje","Погонное"
"Гомельская","Хойніцкі","Стралічаўскі","в.","Пло́скае","н.","-кага, -кім","Ploskaje","Плоское"
"Гомельская","Хойніцкі","Стралічаўскі","в.","Ра́дзін","м.","-на, -нам, -не","Radzin","Радин"
"Гомельская","Хойніцкі","Стралічаўскі","в.","Рудако́ў","м.","-ва, -вам, -ве","Rudakoŭ","Рудаков"
"Гомельская","Хойніцкі","Стралічаўскі","в.","Руды́я","мн.","-ды́х, -ды́мі, -ды́х","Rudyja","Рудые"
"Гомельская","Хойніцкі","Стралічаўскі","в.","Сінцы́","мн.","-цо́ў, -ца́мі, -ца́х","Sincy","Синцы"
"Гомельская","Хойніцкі","Стралічаўскі","в.","Стралі́чава","н.","-ва, -вам, -ве","Straliиava","Стреличево"
"Гомельская","Хойніцкі","Стралічаўскі","в.","Уласы́","мн.","-со́ў, -са́мі, -са́х","Ulasy","Уласы"
"Гомельская","Хойніцкі","Стралічаўскі","в.","Хвашчо́ўка","ж.","-кі, -кай і -каю, -ўцы","Chvaščoŭka","Хвощёвка"
"Гомельская","Хойніцкі","Стралічаўскі","в.","Чамко́ў","м.","-ко́ва, -ко́вам, -ко́ве","Čamkoŭ","Чемков"
"Гомельская","Хойніцкі","Стралічаўскі","в.","Чахі́","мн.","-хо́ў, -ха́мі, -ха́х","Čachi","Чехи"
"Гомельская","Хойніцкі","Стралічаўскі","п.","Чырво́нае Во́зера","н.","-нага -ра, -ным -рам, -ным -ры","Čyrvonaje Voziera","Чирвоное Озеро"
"Гомельская","Хойніцкі","Стралічаўскі","п.","Чырво́ны Рог","м.","-нага Ро́га, -ным Ро́гам, -ным Ро́зе","Čyrvony Roh","Чирвоный Рог"
"Гомельская","Чачэрскі","<раён>","г.","Чачэ́рск","м.","-ка, -кам, -ку","Čačersk","Чечерск"
