"Гродзенская","БЕРАСТАВІЦКІ","Пагранічнаму пасялковаму Савету дэпутатаў","в.","Рудаўля́ны","мн.","-ля́н і -ля́наў, -намі, -нах","Rudaŭliany","Рудовляны"
"Гродзенская","БЕРАСТАВІЦКІ","Пагранічнаму пасялковаму Савету дэпутатаў","в.","Сырае́жкі","мн.","-жак і -жкаў, -камі, -ках","Syraježki","Сыроежки"
"Гродзенская","БЕРАСТАВІЦКІ","Пагранічнаму пасялковаму Савету дэпутатаў","х.","Франко́ва","н.","-ва, -вам, -ве","Frankova","Франково"
"Гродзенская","БЕРАСТАВІЦКІ","Пагранічнаму пасялковаму Савету дэпутатаў","в.","Цецяро́ўка","ж.","-кі, -кай і -каю, -ўцы","Cieciaroŭka","Тетерёвка"
"Гродзенская","БЕРАСТАВІЦКІ","Пагранічнаму пасялковаму Савету дэпутатаў","в.","Ча́плічы","мн.","-ліч і -лічаў, -чамі, -чах","Čapličy","Чапличи"
"Гродзенская","БЕРАСТАВІЦКІ","Пагранічнаму пасялковаму Савету дэпутатаў","в.","Я́скалды","мн.","-даў, -дамі, -дах","Jaskaldy","Ясколды"
"Гродзенская","БЕРАСТАВІЦКІ","Пагранічнаму пасялковаму Савету дэпутатаў","в.","Я́таўты","мн.","-таў, -тамі, -тах","Jataŭty","Ятовты"
"Гродзенская","БЕРАСТАВІЦКІ","АЛЕКШЫЦКІ","в.","Але́кшыцы","мн.","-шыц і -шыцаў, -цамі, -цах","Aliekšycy","Алекшицы"
"Гродзенская","БЕРАСТАВІЦКІ","АЛЕКШЫЦКІ","в.","Верхаўля́ны","мн.","-ля́н і -ля́наў, -намі, -нах","Vierchaŭliany","Верховляны"
"Гродзенская","БЕРАСТАВІЦКІ","АЛЕКШЫЦКІ","в.","Го́льні","мн.","-няў, -нямі, -нях","Hoĺni","Гольни"
"Гродзенская","БЕРАСТАВІЦКІ","АЛЕКШЫЦКІ","в.","Жуке́вічы","мн.","-віч і -вічаў, -чамі, -чах","Žukievičy","Жукевичи"
"Гродзенская","БЕРАСТАВІЦКІ","АЛЕКШЫЦКІ","в.","Калеснікі́","мн.","-ко́ў, -ка́мі, -ка́х","Kaliesniki","Колесники"
"Гродзенская","БЕРАСТАВІЦКІ","АЛЕКШЫЦКІ","в.","Князе́вічы","мн.","-віч і -вічаў, -чамі, -чах","Kniazievičy","Князевичи"
"Гродзенская","БЕРАСТАВІЦКІ","АЛЕКШЫЦКІ","в.","Ко́рдзікі","мн.","-каў, -камі, -ках","Kordziki","Кордики"
"Гродзенская","БЕРАСТАВІЦКІ","АЛЕКШЫЦКІ","в.","Кра́снікі","мн.","-каў, -камі, -ках","Krasniki","Красники"
"Гродзенская","БЕРАСТАВІЦКІ","АЛЕКШЫЦКІ","в.","Ку́бельнікі","мн.","-каў, -камі, -ках","Kubieĺniki","Кубельники"
"Гродзенская","БЕРАСТАВІЦКІ","АЛЕКШЫЦКІ","в.","Малы́я Го́льні","мн.","-лы́х -няў, -лы́мі -нямі, -лы́х -нях","Malyja Hoĺni","Малые Гольни"
"Гродзенская","БЕРАСТАВІЦКІ","АЛЕКШЫЦКІ","в.","Малы́я Э́йсманты","мн.","-лы́х -таў, -лы́мі -тамі, -лы́х -тах","Malyja Ejsmanty","Малые Эйсмонты"
"Гродзенская","БЕРАСТАВІЦКІ","АЛЕКШЫЦКІ","в.","Масаля́ны","мн.","-ля́н і -ля́наў, -намі, -нах","Masaliany","Масоляны"
"Гродзенская","БЕРАСТАВІЦКІ","АЛЕКШЫЦКІ","в.","Мурава́на","ж.","-ны, -най і -наю, -не","Muravana","Мурована"
"Гродзенская","БЕРАСТАВІЦКІ","АЛЕКШЫЦКІ","в.","Навасёлкі","мн.","-лак і -лкаў, -камі, -ках","Navasiolki","Новосёлки"
"Гродзенская","БЕРАСТАВІЦКІ","АЛЕКШЫЦКІ","в.","Падбаго́нікі","мн.","-каў, -камі, -ках","Padbahoniki","Подбагоники"
"Гродзенская","БЕРАСТАВІЦКІ","АЛЕКШЫЦКІ","в.","Пыхо́ўчыцы","мн.","-чыц і -чыцаў, -цамі, -цах","Pychoŭčycy","Пыховчицы"
"Гродзенская","БЕРАСТАВІЦКІ","АЛЕКШЫЦКІ","в.","Пяскі́","мн.","-ко́ў, -ка́мі, -ка́х","Piаski","Пески"
"Гродзенская","БЕРАСТАВІЦКІ","АЛЕКШЫЦКІ","в.","Траццякі́","мн.","-ко́ў, -ка́мі, -ка́х","Tracсiaki","Третьяки"
"Гродзенская","БЕРАСТАВІЦКІ","БЕРАСТАВІЦКІ","в.","Бе́лы Дво́рак","м.","-лага -ка, -лым -кам, -лым -ку","Biely Dvorak","Белый Дворак"
"Гродзенская","БЕРАСТАВІЦКІ","БЕРАСТАВІЦКІ","в.","Бераставіча́ны","мн.","-наў, -намі, -нах","Bierastavičаny","Берестовичаны"
"Гродзенская","БЕРАСТАВІЦКІ","БЕРАСТАВІЦКІ","в.","Галы́нка","ж.","-кі, -кай і -каю, -нцы","Halynka","Голынка"
"Гродзенская","БЕРАСТАВІЦКІ","БЕРАСТАВІЦКІ","в.","Ёдзічы","мн.","-дзіч і -дзічаў, -чамі, -чах","Jodzičy","Ёдичи"
"Гродзенская","БЕРАСТАВІЦКІ","БЕРАСТАВІЦКІ","в.","Іва́шкаўцы","мн.","-цаў, -цамі, -цах","Іvaškaŭcy","Ивашковцы"
"Гродзенская","БЕРАСТАВІЦКІ","БЕРАСТАВІЦКІ","в.","Ка́шанцы","мн.","-цаў, -цамі, -цах","Kašancy","Кашенцы"
"Гродзенская","БЕРАСТАВІЦКІ","БЕРАСТАВІЦКІ","в.","Клюко́ўцы","мн.","-цаў, -цамі, -цах","Kliukoŭcy","Клюковцы"
"Гродзенская","БЕРАСТАВІЦКІ","БЕРАСТАВІЦКІ","в.","Кулі́","мн.","-лёў, -ля́мі, -ля́х","Kuli","Кули"
"Гродзенская","БЕРАСТАВІЦКІ","БЕРАСТАВІЦКІ","в.","Непаро́жнеўцы","мн.","-цаў, -цамі, -цах","Nieparožnieŭcy","Непорожневцы"
"Гродзенская","БЕРАСТАВІЦКІ","БЕРАСТАВІЦКІ","в.","Папла́ўцы","мн.","-цаў, -цамі, -цах","Paplaŭcy","Поплавцы"
"Гродзенская","БЕРАСТАВІЦКІ","БЕРАСТАВІЦКІ","в.","Плюска́лаўцы","мн.","-цаў, -цамі, -цах","Pliuskalaŭcy","Плюскаловцы"
"Гродзенская","БЕРАСТАВІЦКІ","БЕРАСТАВІЦКІ","в.","Хме́ліска","н.","-ска, -скам, -ску","Chmieliska","Хмелиско"
"Гродзенская","БЕРАСТАВІЦКІ","БЕРАСТАВІЦКІ","в.","Шаляпкі́","мн.","-ко́ў, -ка́мі, -ка́х","Šaliapki","Шелепки"
"Гродзенская","БЕРАСТАВІЦКІ","КАНЮХОЎСКІ","в.","Во́дла","ж.","-лы, -лай і -лаю, -ле","Vodla","Водла"
"Гродзенская","БЕРАСТАВІЦКІ","КАНЮХОЎСКІ","в.","Гле́бавічы","мн.","-віч і -вічаў, -чамі, -чах","Hliebavičy","Глебовичи"
"Гродзенская","БЕРАСТАВІЦКІ","КАНЮХОЎСКІ","в.","Гра́йна","н.","-на, -нам, -не","Hrajna","Грайно"
"Гродзенская","БЕРАСТАВІЦКІ","КАНЮХОЎСКІ","в.","Жо́рнаўка","ж.","-кі, -кай і -каю, -ўцы","Žornaŭka","Жорновка"
"Гродзенская","БЕРАСТАВІЦКІ","КАНЮХОЎСКІ","в.","Зна́йдзіна","н.","-на, -нам, -не","Znajdzina","Знайдино"
"Гродзенская","БЕРАСТАВІЦКІ","КАНЮХОЎСКІ","в.","Казлы́","мн.","-ло́ў, -ла́мі, -ла́х","Kazly","Козлы"
"Гродзенская","БЕРАСТАВІЦКІ","КАНЮХОЎСКІ","в.","Канюхі́","мн.","-хо́ў, -ха́мі, -ха́х","Kaniuchi","Конюхи"
"Гродзенская","БЕРАСТАВІЦКІ","КАНЮХОЎСКІ","в.","Магіля́ны","мн.","-ля́н і -ля́наў, -намі, -нах","Mahiliany","Могиляны"
"Гродзенская","БЕРАСТАВІЦКІ","КАНЮХОЎСКІ","в.","Пляба́наўцы","мн.","-цаў, -цамі, -цах","Pliabanaŭcy","Плебановцы"
"Гродзенская","БЕРАСТАВІЦКІ","КАНЮХОЎСКІ","в.","Сарасе́кі","мн.","-се́к і -се́каў, -камі, -ках","Sarasieki","Саросеки"
"Гродзенская","БЕРАСТАВІЦКІ","МАКАРАВЕЦКІ","в.","Аста́пкаўшчына","ж.","-ны, -най і -наю, -не","Astapkaŭščyna","Остапковщина"
"Гродзенская","БЕРАСТАВІЦКІ","МАКАРАВЕЦКІ","в.","Белако́зы","мн.","-ко́з і -ко́заў, -замі, -зах","Bielakozy","Белокозы"
"Гродзенская","БЕРАСТАВІЦКІ","МАКАРАВЕЦКІ","в.","Ві́шнеўка","ж.","-кі, -кай і -каю, -ўцы","Višnieŭka","Вишневка"
"Гродзенская","БЕРАСТАВІЦКІ","МАКАРАВЕЦКІ","в.","Генюшы́","мн.","-шо́ў, -ша́мі, -ша́х","Hieniušy","Генюши"
"Гродзенская","БЕРАСТАВІЦКІ","МАКАРАВЕЦКІ","х.","До́льны У́снар","м.","-нага -ра, -ным -рам, -ным -ры","Doĺny Usnar","Дольный Уснар"
"Гродзенская","БЕРАСТАВІЦКІ","МАКАРАВЕЦКІ","в.","Ігна́тавічы","мн.","-віч і -вічаў, -чамі, -чах","Іhnatavičy","Игнатовичи"
"Гродзенская","БЕРАСТАВІЦКІ","МАКАРАВЕЦКІ","в.","Ку́дрычы","мн.","-рыч і -рычаў, -чамі, -чах","Kudryčy","Кудричи"
"Гродзенская","БЕРАСТАВІЦКІ","МАКАРАВЕЦКІ","в.","Курчо́ўцы","мн.","-цаў, -цамі, -цах","Kurčoŭcy","Курчёвцы"
"Гродзенская","БЕРАСТАВІЦКІ","МАКАРАВЕЦКІ","в.","Лапе́неўцы","мн.","-цаў, -цамі, -цах","Lapienieŭcy","Лапеневцы"
"Гродзенская","БЕРАСТАВІЦКІ","МАКАРАВЕЦКІ","в.","Лі́шкі","мн.","-шак і -шкаў, -камі, -ках","Liški","Лишки"
"Гродзенская","БЕРАСТАВІЦКІ","МАКАРАВЕЦКІ","в.","Мака́раўцы","мн.","-цаў, -цамі, -цах","Makaraŭcy","Макаровцы"
"Гродзенская","БЕРАСТАВІЦКІ","МАКАРАВЕЦКІ","в.","Парэ́чча","н.","-чча, -ччам, -ччы","Parečča","Поречье"
"Гродзенская","БЕРАСТАВІЦКІ","МАКАРАВЕЦКІ","в.","Пачо́буты","мн.","-бут і -бутаў, -тамі, -тах","Pačobuty","Пачёбуты"
"Гродзенская","БЕРАСТАВІЦКІ","МАКАРАВЕЦКІ","в.","Пяце́льчыцы","мн.","-чыц і -чыцаў, -цамі, -цах","Piacieĺčycy","Петельчицы"
"Гродзенская","БЕРАСТАВІЦКІ","МАКАРАВЕЦКІ","в.","Русакі́","мн.","-ко́ў, -ка́мі, -ка́х","Rusaki","Русаки"
"Гродзенская","БЕРАСТАВІЦКІ","МАКАРАВЕЦКІ","в.","Рэ́павічы","мн.","-віч і -вічаў, -чамі, -чах","Repavičy","Реповичи"
"Гродзенская","БЕРАСТАВІЦКІ","МАКАРАВЕЦКІ","х.","Слу́жкі","мн.","-жак і -жкаў, -камі, -ках","Služki","Служки"
"Гродзенская","БЕРАСТАВІЦКІ","МАКАРАВЕЦКІ","в.","Сямёнаўка","ж.","-кі, -кай і -каю, -ўцы","Siamionaŭka","Семёновка"
"Гродзенская","БЕРАСТАВІЦКІ","МАКАРАВЕЦКІ","в.","Трахімы́","мн.","-мо́ў, -ма́мі, -ма́х","Trachimy","Трохимы"
"Гродзенская","БЕРАСТАВІЦКІ","МАЛАБЕРАСТАВІЦКІ","в.","Айцо́ва","н.","-ва, -вам, -ве","Ajcova","Ойцово"
"Гродзенская","БЕРАСТАВІЦКІ","МАЛАБЕРАСТАВІЦКІ","в.","Багдзюкі́","мн.","-ко́ў, -ка́мі, -ка́х","Bahdziuki","Богдюки"
"Гродзенская","БЕРАСТАВІЦКІ","МАЛАБЕРАСТАВІЦКІ","в.","Вайце́хаўшчына","ж.","-ны, -най і -наю, -не","Vajciechaŭščyna","Войтеховщина"
"Гродзенская","БЕРАСТАВІЦКІ","МАЛАБЕРАСТАВІЦКІ","в.","Дзіне́вічы","мн.","-віч і -вічаў, -чамі, -чах","Dzinievičy","Диневичи"
"Гродзенская","БЕРАСТАВІЦКІ","МАЛАБЕРАСТАВІЦКІ","в.","Кавалі́","мн.","-лёў, -ля́мі, -ля́х","Kavali","Ковали"
"Гродзенская","БЕРАСТАВІЦКІ","МАЛАБЕРАСТАВІЦКІ","в.","Ка́менка","ж.","-кі, -кай і -каю, -нцы","Kamienka","Каменка"
"Гродзенская","БЕРАСТАВІЦКІ","МАЛАБЕРАСТАВІЦКІ","в.","Мала́я Бераставі́ца","ж.","-ло́й -цы, -ло́й -цай і -ло́ю -цаю, -лой -цы","Malaja Bierastavica","Малая Берестовица"
"Гродзенская","БЕРАСТАВІЦКІ","МАЛАБЕРАСТАВІЦКІ","в.","Хілякі́","мн.","-ко́ў, -ка́мі, -ка́х","Chiliaki","Хиляки"
"Гродзенская","БЕРАСТАВІЦКІ","ПАРХІМАЎСКІ","в.","Бе́ргелі","мн.","-гель і -геляў, -лямі, -лях","Bierhieli","Бергели"
"Гродзенская","БЕРАСТАВІЦКІ","ПАРХІМАЎСКІ","в.","Вараны́","мн.","-но́ў, -на́мі, -на́х","Varany","Вороны"
"Гродзенская","БЕРАСТАВІЦКІ","ПАРХІМАЎСКІ","в.","Дані́лкі","мн.","-лак і -лкаў, -камі, -ках","Danilki","Данилки"
"Гродзенская","БЕРАСТАВІЦКІ","ПАРХІМАЎСКІ","в.","Даўбянкі́","мн.","-ко́ў, -ка́мі, -ка́х","Daŭbianki","Долбенки"
